latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
20.81173,-156.50966,339.3,0.73,0.76,2024-11-15,34,N,VIIRS,n,2.0NRT,295.81,6.24,D
71.86745,71.83591,330.68,0.6,0.53,2024-11-15,56,N,VIIRS,n,2.0NRT,248.51,5.23,N
58.61324,31.22731,338.17,0.42,0.45,2024-11-15,102,N,VIIRS,n,2.0NRT,279.17,5.67,N
64.64285,24.42303,300.61,0.38,0.36,2024-11-15,102,N,VIIRS,n,2.0NRT,268.95,1.26,N
64.64599,24.42578,310.42,0.38,0.36,2024-11-15,102,N,VIIRS,n,2.0NRT,270.6,1.26,N
51.46307,6.74501,296.1,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,278.82,0.76,N
51.46354,6.73863,296.41,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,278.39,0.76,N
51.48303,6.71011,295.57,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,276.51,1.13,N
51.48731,6.71098,306.19,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,280.54,1.13,N
51.48964,6.73737,315.94,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,278.64,1.58,N
51.49391,6.73824,297.84,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,278.32,1.58,N
51.49916,6.72624,295.42,0.44,0.46,2024-11-15,104,N,VIIRS,n,2.0NRT,279.2,1.32,N
53.39591,-1.38793,296.71,0.49,0.65,2024-11-15,104,N,VIIRS,n,2.0NRT,274.25,0.59,N
53.52143,18.83833,303.47,0.39,0.36,2024-11-15,104,N,VIIRS,n,2.0NRT,270.3,0.77,N
53.56876,-0.60241,315.1,0.46,0.63,2024-11-15,104,N,VIIRS,n,2.0NRT,275.4,1.94,N
58.27818,6.89268,318.89,0.5,0.49,2024-11-15,104,N,VIIRS,n,2.0NRT,275.57,3.05,N
45.12354,25.41975,306.91,0.32,0.55,2024-11-15,106,N,VIIRS,n,2.0NRT,272.29,0.71,N
45.14566,9.94589,298.73,0.43,0.38,2024-11-15,106,N,VIIRS,n,2.0NRT,277.55,1.72,N
45.14635,9.94044,322.45,0.43,0.38,2024-11-15,106,N,VIIRS,n,2.0NRT,279.5,1.72,N
45.38092,11.94917,305.94,0.39,0.36,2024-11-15,106,N,VIIRS,n,2.0NRT,277.1,1.24,N
45.46083,10.45577,302.75,0.42,0.38,2024-11-15,106,N,VIIRS,n,2.0NRT,277.39,1.21,N
45.47845,10.2099,313.79,0.42,0.38,2024-11-15,106,N,VIIRS,n,2.0NRT,277.59,1.44,N
45.50953,10.24605,302,0.42,0.38,2024-11-15,106,N,VIIRS,n,2.0NRT,277.9,1.22,N
46.22969,13.07431,304.79,0.39,0.36,2024-11-15,106,N,VIIRS,n,2.0NRT,274.31,0.71,N
46.42229,14.09544,304.75,0.38,0.36,2024-11-15,106,N,VIIRS,n,2.0NRT,272.34,1.11,N
51.04478,2.32302,300.09,0.33,0.56,2024-11-15,106,N,VIIRS,n,2.0NRT,278.43,0.81,N
51.04498,2.31815,301.06,0.33,0.56,2024-11-15,106,N,VIIRS,n,2.0NRT,277.35,1.26,N
37.0451,14.29137,329.14,0.45,0.39,2024-11-15,109,N,VIIRS,n,2.0NRT,284.6,2.72,N
37.21117,15.16727,298.04,0.49,0.4,2024-11-15,109,N,VIIRS,n,2.0NRT,287.94,1.25,N
37.50579,15.02144,305.04,0.48,0.4,2024-11-15,109,N,VIIRS,n,2.0NRT,282.96,0.92,N
38.72969,26.93221,295.18,0.57,0.69,2024-11-15,109,N,VIIRS,n,2.0NRT,282,0.95,N
38.74578,26.94797,298.98,0.57,0.69,2024-11-15,109,N,VIIRS,n,2.0NRT,282.59,2.21,N
38.7497,26.93524,304.83,0.57,0.69,2024-11-15,109,N,VIIRS,n,2.0NRT,282.64,2.11,N
39.21346,8.40425,296.95,0.42,0.38,2024-11-15,109,N,VIIRS,n,2.0NRT,286.28,0.7,N
40.51744,17.20681,316.82,0.52,0.42,2024-11-15,109,N,VIIRS,n,2.0NRT,283.34,2.66,N
40.51929,17.2071,314.68,0.52,0.42,2024-11-15,109,N,VIIRS,n,2.0NRT,283.64,2.22,N
40.55778,9.6717,300.62,0.4,0.37,2024-11-15,109,N,VIIRS,n,2.0NRT,283.48,0.82,N
42.00795,12.71622,309.88,0.39,0.36,2024-11-15,109,N,VIIRS,n,2.0NRT,278.06,1.18,N
43.43458,4.89219,296.39,0.43,0.46,2024-11-15,109,N,VIIRS,n,2.0NRT,278.21,0.94,N
43.4426,4.89902,313.14,0.43,0.46,2024-11-15,109,N,VIIRS,n,2.0NRT,277.8,1.1,N
43.44684,4.89972,312.92,0.43,0.46,2024-11-15,109,N,VIIRS,n,2.0NRT,278.4,1.11,N
43.51931,-5.73163,299.41,0.73,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,279.28,2.87,N
43.52351,-5.73726,312.51,0.73,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,280.9,3.41,N
43.52355,-5.72783,325.8,0.73,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,280.72,3.41,N
43.52645,-5.73161,325.92,0.73,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,281.65,2.87,N
43.53742,-5.83129,308.56,0.74,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,279.52,1.88,N
43.53986,-5.83523,295.1,0.74,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,279.9,1.7,N
43.53996,-5.82451,295.38,0.74,0.76,2024-11-15,109,N,VIIRS,n,2.0NRT,279.55,0.95,N
26.03275,11.9766,322.5,0.52,0.41,2024-11-15,111,N,VIIRS,n,2.0NRT,285.67,2.01,N
27.58161,18.46921,337.93,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,283.18,2.84,N
27.58309,22.40698,331.66,0.64,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,283.63,5.4,N
27.58485,22.4005,316.66,0.64,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,283.17,6.24,N
27.64433,22.48328,318.23,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,283.37,2.56,N
27.64556,22.50483,326.77,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,284.55,4.95,N
27.64611,22.47681,304.77,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,282.83,2.56,N
27.64714,22.48587,311.88,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,283.29,4.62,N
27.64732,22.4984,317.16,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,285.58,6.48,N
27.64848,22.50751,307.14,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,284.19,3.69,N
27.64887,22.47939,317.41,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,283.41,3.68,N
27.6502,22.50107,320.77,0.65,0.73,2024-11-15,111,N,VIIRS,n,2.0NRT,284.96,3.69,N
27.80959,22.43478,305.21,0.64,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,282.98,1.56,N
27.81606,22.43704,299.04,0.64,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,283.48,1.56,N
27.9852,19.90665,346.72,0.45,0.63,2024-11-15,111,N,VIIRS,n,2.0NRT,284.61,5.33,N
27.98532,22.32285,331.58,0.62,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,284.44,4.04,N
27.98627,19.90552,348.28,0.45,0.63,2024-11-15,111,N,VIIRS,n,2.0NRT,285.32,5.91,N
27.98943,22.32378,330.75,0.62,0.72,2024-11-15,111,N,VIIRS,n,2.0NRT,283.83,4.4,N
28.05658,19.91508,354.87,0.45,0.63,2024-11-15,111,N,VIIRS,n,2.0NRT,287.05,12.15,N
28.05772,19.91049,348.55,0.45,0.63,2024-11-15,111,N,VIIRS,n,2.0NRT,284.29,14.56,N
28.10305,19.25504,296.35,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.13,0.7,N
28.10406,19.25088,306.71,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,281.82,0.7,N
28.12761,18.7902,319.36,0.39,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,282.58,1.23,N
28.12957,18.78898,308.7,0.39,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,282.44,1.13,N
28.45399,19.5212,308.54,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,282.1,0.95,N
28.58083,17.33097,318.47,0.62,0.54,2024-11-15,111,N,VIIRS,n,2.0NRT,283.08,2.97,N
28.58144,17.33117,319.25,0.62,0.54,2024-11-15,111,N,VIIRS,n,2.0NRT,282.74,3.42,N
28.68713,19.63581,317.56,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,282.96,2.3,N
28.68915,19.63851,319.33,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.91,1.73,N
28.69134,22.37791,297.89,0.6,0.71,2024-11-15,111,N,VIIRS,n,2.0NRT,283.07,1.16,N
28.69299,22.37183,295.95,0.6,0.71,2024-11-15,111,N,VIIRS,n,2.0NRT,282.95,1.16,N
28.70447,21.3819,298.32,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,284.05,0.75,N
28.71049,21.38396,305.95,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.77,1.55,N
28.71152,21.4547,333.73,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,286.06,4.16,N
28.71238,21.38432,317.16,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,284.32,1.71,N
28.759,19.64432,334.39,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,280.75,2.61,N
28.76447,19.64618,348.07,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.04,4.14,N
28.78674,22.45881,295.08,0.61,0.71,2024-11-15,111,N,VIIRS,n,2.0NRT,283.28,0.94,N
28.82029,22.25916,312.94,0.59,0.7,2024-11-15,111,N,VIIRS,n,2.0NRT,283.77,1.62,N
28.82505,17.38539,311.31,0.62,0.54,2024-11-15,111,N,VIIRS,n,2.0NRT,281.29,1.91,N
28.83032,21.32477,298.01,0.52,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.31,0.92,N
28.83152,21.3213,298.6,0.52,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.23,0.93,N
28.83555,22.12225,319.45,0.58,0.7,2024-11-15,111,N,VIIRS,n,2.0NRT,284.09,2.02,N
28.83665,22.12329,315.4,0.58,0.7,2024-11-15,111,N,VIIRS,n,2.0NRT,284.29,2.72,N
28.86987,21.22416,321.83,0.51,0.66,2024-11-15,111,N,VIIRS,n,2.0NRT,284.27,1.76,N
28.89199,20.96087,346.56,0.5,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,285.53,4.86,N
28.89289,20.96534,296.58,0.5,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.71,1.9,N
28.89421,20.96035,329.58,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,285.32,4.06,N
28.89786,20.96286,295.34,0.5,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.98,3.78,N
28.9014,20.95733,315.02,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.85,4.06,N
28.9027,20.95237,345.71,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,284.94,7.68,N
28.90438,19.77706,297.82,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,285.23,9.59,N
28.90548,19.7727,316.74,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.48,9.59,N
28.90628,20.95487,367,0.49,0.65,2024-11-15,111,N,VIIRS,h,2.0NRT,287.28,10.58,N
28.90665,19.76802,322.92,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.75,8.64,N
28.90727,20.9593,298.13,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,284.57,1.65,N
28.90857,20.95435,339.46,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,285.28,4.72,N
28.90959,20.96687,297.51,0.5,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,284.4,0.78,N
28.90986,19.77899,333.33,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,285.16,9.59,N
28.91095,19.77464,367,0.42,0.61,2024-11-15,111,N,VIIRS,h,2.0NRT,295.64,9.59,N
28.91182,20.96629,299.09,0.49,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,284.59,1.65,N
28.91207,19.77016,334.89,0.42,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,285.97,8.64,N
28.97428,17.46391,323.27,0.62,0.54,2024-11-15,111,N,VIIRS,n,2.0NRT,283.45,3.53,N
29.03425,20.78765,320.97,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.8,2.21,N
29.03549,20.78276,295.72,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.73,2.16,N
29.04004,20.7896,341.46,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,285.36,4.99,N
29.04129,20.78473,314.94,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,284.45,5.4,N
29.05412,20.78379,301.83,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.39,0.8,N
29.0564,20.78535,306.14,0.48,0.65,2024-11-15,111,N,VIIRS,n,2.0NRT,283.86,0.89,N
29.06898,19.06121,319,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,282.32,2.04,N
29.06965,19.06388,335.44,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,283.36,4.16,N
29.0706,19.06001,367,0.38,0.59,2024-11-15,111,N,VIIRS,h,2.0NRT,284.54,6.51,N
29.07493,19.06557,317.93,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,282.82,4.16,N
29.07588,19.06172,340,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,284.81,6.51,N
29.14583,21.45406,317.64,0.52,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.7,1.62,N
29.19042,21.53319,298.01,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,284.03,0.79,N
29.19106,21.5282,303.4,0.52,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.93,0.9,N
29.19147,21.42932,323.65,0.52,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,284.46,2.41,N
29.1918,21.5279,298.72,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.32,0.79,N
29.21203,21.64668,297.34,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,282.78,0.94,N
29.21346,21.64128,297.59,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,282.88,1.14,N
29.21949,21.64337,296.14,0.53,0.67,2024-11-15,111,N,VIIRS,n,2.0NRT,283.2,0.84,N
29.22699,19.69801,321.77,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,281.43,5.85,N
29.22802,19.69381,312.77,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,281.54,7.16,N
29.23105,19.69953,353.4,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,284.57,12.11,N
29.23211,19.69533,367,0.41,0.61,2024-11-15,111,N,VIIRS,h,2.0NRT,284.59,16.09,N
29.23243,19.69984,356.49,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,285.23,5.85,N
29.23346,19.69563,344.62,0.41,0.61,2024-11-15,111,N,VIIRS,n,2.0NRT,283.92,7.16,N
29.68709,6.70078,303.38,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.53,0.68,N
29.68769,6.69665,308.45,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.59,0.68,N
29.69046,6.70142,295.82,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.56,0.68,N
29.69118,6.69989,297.49,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.5,1.11,N
29.69396,6.70466,300.55,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.19,1.1,N
29.69455,6.70053,320.02,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.85,1.11,N
29.69615,6.71357,299.39,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,288.33,0.65,N
29.69674,6.70943,296.49,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.25,0.82,N
29.69733,6.7053,306.74,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.36,0.82,N
29.69952,6.7142,301.87,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.8,0.65,N
29.70012,6.71007,317.67,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.98,0.82,N
29.70972,19.71216,295.36,0.4,0.6,2024-11-15,111,N,VIIRS,n,2.0NRT,283.55,0.22,N
30.17992,7.68722,307.45,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.54,0.95,N
30.2546,8.08311,310.81,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.5,1.12,N
30.2579,8.08379,296.5,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,285.79,0.59,N
30.38952,7.90753,305.05,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.5,0.85,N
30.40222,19.61161,323.19,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,285.29,1.43,N
30.40604,19.59617,303.37,0.38,0.59,2024-11-15,111,N,VIIRS,n,2.0NRT,285.24,1.39,N
30.47036,7.02607,329.47,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.05,3.34,N
30.47372,7.02672,323.13,0.4,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.31,3.34,N
30.65532,8.09985,301.22,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.38,1.9,N
30.65594,8.09585,345.09,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,285.36,3.07,N
30.65924,8.09652,308.33,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.16,3.07,N
30.66132,8.1052,295.25,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.22,0.53,N
30.66194,8.1012,297.01,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,285.34,0.53,N
30.66462,8.10588,299.5,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.39,0.53,N
30.7851,5.50984,297.12,0.44,0.39,2024-11-15,111,N,VIIRS,n,2.0NRT,283.95,0.6,N
30.82495,8.0283,295.12,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.03,0.59,N
30.83643,6.55945,332.33,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,286.2,3.1,N
30.87547,5.64159,339.5,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,287.48,13.34,N
30.879,5.64222,308.71,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,286.22,1.34,N
30.89759,5.58419,324.98,0.44,0.39,2024-11-15,111,N,VIIRS,n,2.0NRT,284.94,2.69,N
30.95559,20.11755,299.99,0.4,0.6,2024-11-15,111,N,VIIRS,n,2.0NRT,284.88,1.18,N
31.00979,8.17133,308.43,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.18,0.81,N
31.0137,8.16799,298.62,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,285.39,0.81,N
31.01431,8.16398,307.93,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.6,1.07,N
31.05433,8.0351,342.42,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,287.5,5.53,N
31.05765,8.03577,299.76,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.37,0.78,N
31.17619,8.10527,315.61,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,283.33,1.67,N
31.1795,8.10595,318.31,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.32,1.67,N
31.18794,6.78739,350.56,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,290.02,8.59,N
31.18843,8.64119,297.97,0.38,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,281.98,0.39,N
31.19064,6.79034,306.47,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.69,0.77,N
31.23801,11.81631,307.07,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,279.12,0.88,N
31.31632,11.8047,308.18,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,280.34,1.09,N
31.31713,11.8002,304.79,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,280.8,1.09,N
31.35892,6.05315,321.47,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,284.19,1.74,N
31.39277,6.94,307.67,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,284.44,1.34,N
31.39337,6.93575,296.04,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.8,1.34,N
31.39397,6.93149,300.23,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.18,4.98,N
31.39666,12.1464,317.63,0.45,0.39,2024-11-15,111,N,VIIRS,n,2.0NRT,280.55,2.07,N
31.39676,6.93641,306.75,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,285.18,1.34,N
31.39736,6.93215,333.6,0.41,0.37,2024-11-15,111,N,VIIRS,n,2.0NRT,291.64,4.98,N
31.40203,5.9729,302.29,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.88,4.9,N
31.40265,5.96834,295.85,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.65,4.9,N
31.40491,5.97809,302.57,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,292.34,10.75,N
31.40553,5.97353,331.24,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,289.37,4.9,N
31.49399,9.49507,297.57,0.39,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,280.98,0.42,N
31.58423,5.9553,334.17,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,285.14,3.94,N
31.59125,5.95657,326.19,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.46,1.42,N
31.62819,6.05908,305.55,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,282.8,0.99,N
31.63372,5.99011,295.38,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.54,0.73,N
31.63493,5.98097,317.87,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,285.27,2.08,N
31.64025,5.96788,312.02,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.41,0.94,N
31.64085,5.96329,302.17,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.32,1.12,N
31.6476,9.17335,327.2,0.38,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,286.24,1.85,N
31.64824,9.16933,300.41,0.38,0.36,2024-11-15,111,N,VIIRS,n,2.0NRT,284.28,2.02,N
31.64835,5.98811,295.64,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,284.83,0.61,N
31.66027,6.06039,322.36,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,284.46,1.55,N
31.66088,6.05584,303.32,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,284.71,1.55,N
31.66149,6.05129,323.57,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,284.63,2.13,N
31.66376,6.06105,324.6,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,285.62,2.45,N
31.66438,6.0565,327.2,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,286.7,2.45,N
31.66498,6.05195,346.59,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,288.86,5.93,N
31.67608,6.04936,307.55,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,286.5,1.08,N
31.68676,5.80608,298.97,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.87,0.74,N
31.70589,5.96105,306.1,0.44,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.48,0.72,N
31.75031,5.22622,307.89,0.47,0.39,2024-11-15,111,N,VIIRS,n,2.0NRT,284.34,0.98,N
31.78037,5.10522,312.49,0.47,0.4,2024-11-15,111,N,VIIRS,n,2.0NRT,283.47,1.26,N
31.78495,6.06673,309.08,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,283.54,0.81,N
31.78844,6.06738,319.53,0.43,0.38,2024-11-15,111,N,VIIRS,n,2.0NRT,285.17,0.81,N
